Schizophrenia,Depression,Drug use disorders,Alcohol use disorders,Eating disorders,Anxiety disorders,Bipolar disorder
0.1953969163199266,3.3295321464538574,0.7826830794413885,1.8828332523504894,0.2799564190208912,4.854097922643025,0.8603774160146713
0.262168500572443,3.218603491783142,0.8348627462983131,1.5103729516267776,0.24793425016105175,3.259574055671692,0.5524230003356934
0.16987785590546473,3.8245770250047957,0.5508079954556057,1.5279082272733961,0.11196885630488396,3.501583388873509,0.6092477781432015
0.3278164863586426,4.3817338943481445,2.647344946861267,1.8202034831047058,0.4987789988517761,5.975749969482422,0.6846379935741425
0.19757016375660896,3.268909474213918,0.8298486669858297,1.8558035890261333,0.3026711655159791,4.8701720635096235,0.8655683298905691
0.2235559162994226,3.1807547211647034,0.756771000723044,1.5736141453186672,0.34434525296092033,4.219042658805847,0.8095057457685471
0.19862620085477828,2.883234167098999,0.7847698032855988,1.8032575964927673,0.2928404971957207,4.592677640914917,0.8972897052764892
0.19304742770535605,3.4749305929456438,0.7004005653517587,3.6145148277282715,0.1764964269740241,3.159164701189314,0.6784154347011021
0.17375885588782175,3.6875079359327043,0.5655886445726667,1.5406581376280104,0.12333471487675395,3.5272700105394637,0.6148933555398669
0.35191500186920166,4.473656892776489,2.244638442993164,1.495182454586029,0.7195720076560974,7.691518306732178,1.1701534986495972
0.16723466614882151,3.609412161509196,0.47658432920773824,0.9443048675855,0.11197193264961243,2.8952097574869793,0.6343657374382019
0.2656422518193722,3.215551733970642,0.8171647414565086,1.7210172265768051,0.27017950266599655,3.2372094988822937,0.5564397647976875
0.16957500179608662,3.6187692165374754,0.4963865300019582,0.9623486042022705,0.12107973347107569,2.905041201909383,0.6371827363967896
0.24024799913167955,4.146150231361389,0.9288952946662903,2.678202211856842,0.42427619844675063,4.643052458763123,0.8888991892337799
0.2609480060636997,3.204563796520233,0.8290662541985512,1.4290895015001297,0.23219549469649792,3.2387775778770447,0.5500742495059967
0.22274758542577425,3.1976698438326516,0.7430033435424169,1.5449502741297085,0.3335254204769929,4.203206201394399,0.8090799103180567
0.2012230008840561,3.474056192806789,1.6103369891643524,0.8952752734933581,0.23819542995521,4.437238812446594,0.80062478354999
0.22527099959552288,3.8322846591472626,0.836847260594368,1.1491222605109215,0.11852999962866306,4.176875561475754,0.6130182519555092
0.19290214138371603,3.481569801058088,0.7032729983329773,3.6332781485148837,0.17491985857486725,3.1599952833993092,0.6785370026315961
0.18996083488066992,3.9815163612365723,1.7319668531417847,0.6482183337211609,0.18912250300248465,4.886128028233846,0.7932658394177755
0.24469010382890702,3.9689807176589964,0.9539312064647675,2.688778448104858,0.4603001967072487,4.659003734588623,0.8885548055171967
0.18384633461634317,3.017460664113363,0.5102206567923228,2.584090312321981,0.1379109968741735,2.5489789644877114,0.6604856650034586
0.20022774673998356,2.8841483891010284,0.7023353725671768,1.9539128839969635,0.24667887762188911,3.1409356594085693,0.8001649975776672
0.22386383513609567,3.1738142569859824,0.7607492506504059,1.5857110023498535,0.34773816789189976,4.225786864757538,0.8095919191837311
0.23290719836950302,2.8895909786224365,0.6891748070716858,0.8623942971229553,0.21079319939017296,3.4474801778793336,0.564616596698761
0.32757000625133514,4.449152946472168,2.5896990299224854,1.7945325374603271,0.48200251162052155,5.982406854629517,0.6862730085849762
0.2345460057258606,2.9188499450683594,0.7420169711112976,1.0935900211334229,0.1216839998960495,3.2772018909454346,0.4616920053958893
0.2231249988079071,2.9638148069381716,0.6732129991054535,0.8566890925168991,0.18129489943385124,3.3852726936340334,0.5571307063102722
0.23132530301809312,2.8976473808288574,0.6887557983398438,0.8512095004320145,0.20362780392169952,3.442077398300171,0.5639687955379487
0.2663405016064644,3.2229815125465393,0.8177662268280983,1.7463682442903519,0.2729897517710924,3.2380117177963257,0.556805744767189
0.19742600247263908,2.9086570143699646,0.7016765028238297,2.006735384464264,0.2292338777333498,3.1018514931201935,0.7927420064806938
0.2240932509303093,3.1654301087061563,0.762859341998895,1.5944702650109928,0.3507885883251826,4.231352051099141,0.8097737431526184
0.1665636012951533,3.5440274715423583,0.4576039989789327,0.9356213331222534,0.10869026680787404,2.884637149175008,0.6324349323908488
0.3532730042934418,4.396880507469177,2.0215455293655396,1.6691269874572754,0.7968440055847168,7.577125072479248,1.177753984928131
0.20112274959683418,2.8809886276721954,0.7118488773703575,1.9444768726825714,0.2535952441394329,3.1481901109218597,0.8016988858580589
0.16952242702245712,3.8062052726745605,0.5453993656805584,1.5250134808676583,0.11172142890947205,3.4892496381487166,0.608328857592174
0.19472685882023402,3.3154574121747697,0.7565307021141052,3.659836002758571,0.18424757250717708,3.1720594338008334,0.681779282433646
0.3510424941778183,4.465570449829102,2.232096552848816,1.5754079818725586,0.6670694947242737,7.443191051483154,1.1656154990196228
0.2313496246933937,3.8074536621570587,1.0159837529063225,1.2202251255512238,0.14247712772339582,4.281878978013992,0.6216238662600517
0.22843612544238567,3.851941019296646,0.9124275110661983,1.1801407635211945,0.12932787463068962,4.21467399597168,0.6177551224827766
0.166702934106191,3.537483072280884,0.44709559877713523,0.9357669274012248,0.11044013251860936,2.8860460758209228,0.632291066646576
0.16991553405920665,3.621736447016398,0.49999366799990336,0.9625989397366842,0.12228006571531295,2.9078890641530353,0.6376550634702046
0.1757740005850792,3.7873305082321167,0.8248379826545715,1.669693499803543,0.19471850246191025,3.620405852794647,0.6259362548589706
0.16674680014451346,3.536295986175537,0.4425695359706879,0.9362943331400554,0.11123840014139812,2.887204058965047,0.6322659373283386
0.19878619760274888,2.88167200088501,0.7869270980358124,1.8070645928382874,0.29481920301914216,4.593368339538574,0.8976520121097564
0.19670599997043609,2.9145138263702393,0.7723570048809052,1.756869125366211,0.27259079813957215,4.585266590118408,0.8945557057857514
0.21467775106430054,3.173269271850586,0.7003902494907379,1.1294577419757843,0.10453449934720993,3.192395567893982,0.42717524617910385
0.18590850134690604,3.9602908293406167,1.4184978405634563,0.6312983334064484,0.16547867034872374,4.826839844385783,0.784779836734136
0.19591225124895573,2.838843911886215,0.6968012452125549,2.038619741797447,0.2171422503888607,3.0625367760658264,0.7886937484145164
0.22056959867477416,2.951518154144287,0.6637512922286988,0.8479257971048355,0.17291099950671196,3.3737996339797975,0.5546535968780517
0.17335185621465957,3.687590411731175,0.5641237092869622,1.5409609419958932,0.12179021430867058,3.5221597807747975,0.6145003608294896
0.19645450051341737,3.518235308783395,1.45304659647601,0.8798798620700836,0.2074169282402311,4.4098679678780695,0.7949981391429901
0.19495574943721294,2.812842220067978,0.6920578703284264,2.036563128232956,0.21473562344908714,3.0543481409549713,0.7870683744549751
0.21438099816441536,3.1502954363822937,0.6983615159988403,1.1289102435112,0.10280475206673145,3.1847566962242126,0.42681774497032166
0.16660566627979279,3.5412162144978843,0.4546500007311503,0.9353936036427816,0.10921233346064886,2.8847779273986816,0.6323788642883301
0.19790650010108948,2.889504313468933,0.7822502076625824,1.7896166801452638,0.2861181005835533,4.589562463760376,0.8962501049041748
0.24336549639701843,4.01765387058258,0.95454261302948,2.6931409001350404,0.44629230350255966,4.653413009643555,0.8876755952835083
0.24021060168743133,4.271816873550415,0.8440635979175568,2.59387629032135,0.3957042992115021,4.647190737724304,0.8881394028663635
0.18632850050926208,3.9851611852645874,1.4602278470993042,0.6316126585006714,0.16725333407521248,4.813706556955974,0.7858284910519918
0.35116249322891235,4.493352890014648,2.2691129446029663,1.5987845063209534,0.6719644963741302,7.486013412475586,1.16736501455307
0.189840666949749,3.9894680182139077,1.705285330613454,0.6477663318316141,0.18871883302927017,4.8809458414713545,0.7925024926662445
0.2397830978035927,4.1939750671386715,0.9076300024986267,2.7061392307281493,0.4161873996257782,4.641087007522583,0.8894797921180725
0.21424249559640884,3.1245274543762207,0.6968777626752853,1.1286440193653107,0.10131724923849106,3.1769922375679016,0.42651550471782684
0.32523851096630096,4.35921037197113,2.6941800117492676,1.8075729608535767,0.49970801174640656,5.914196968078613,0.6834524869918823
0.19465425113836923,3.230177919069926,0.7568586667378744,1.817441503206889,0.26623258118828136,4.778808832168579,0.857576330502828
0.22222650175293288,3.2231681744257608,0.7187909111380577,1.5600129887461662,0.32044216555853683,4.225618422031403,0.8084850857655207
0.16939135853733336,3.800204566546849,0.5431278560842786,1.5205708529267992,0.11195635742374829,3.4857550859451294,0.6081169971397945
0.1836883326371511,3.020731290181478,0.5071180065472921,2.5516132513682046,0.1373969962199529,2.5488759676615396,0.6602136691411337
0.17264100164175034,3.6914362055914745,0.5615501425095967,1.5407262870243617,0.11925157159566879,3.5141312224524364,0.6138135663100651
0.3269969969987869,4.442044496536255,2.534208059310913,1.788893461227417,0.479500487446785,5.9890899658203125,0.6862710118293762
0.22545983269810677,3.1109458605448403,0.7483004182577133,1.6515442331631978,0.3681267487506072,4.277874211470286,0.8120669076840082
0.19701250083744526,2.9009714126586914,0.7008819952607155,2.0303916335105896,0.22612099908292294,3.08723583817482,0.7914127483963966
0.17684900015592575,3.7785562872886658,0.8285824954509735,1.6780087351799011,0.20044175162911415,3.6139959692955017,0.6273549944162369
0.19519558176398277,3.310789406299591,0.769250159462293,1.8795543313026428,0.27679083744684857,4.829995175202687,0.8594600011905035
0.19783000009400503,3.5244484628949846,1.430672213435173,0.8703579391751971,0.21460921317338943,4.42558399268559,0.7967858484813145
0.24012150168418883,4.280253934860229,0.8523491024971008,2.6275151014328,0.39552530348300935,4.647255444526673,0.8882316887378693
0.19578935631683894,3.510329212461199,1.3941387044531959,0.8875609125409808,0.20188706953610694,4.4004210233688354,0.792833000421524
0.19211543032101222,3.4808549540383473,0.71478328534535,3.6638098784855435,0.1693658573286874,3.156935828072684,0.6786654336111886
0.2616587467491627,3.2198110222816467,0.8338175117969513,1.4842647910118103,0.24212075024843216,3.248903751373291,0.5515997484326363
0.256912499666214,4.082212507724762,0.9594779908657074,1.5868209898471832,0.5030214935541153,5.934113383293152,0.9104630202054977
0.1668069322903951,3.598014068603516,0.4728234648704529,0.9437782764434814,0.11060226708650589,2.8938013235727946,0.6338839332262675
0.1954855831960837,3.3340333501497903,0.7901363323132197,1.879570076862971,0.28073783094684285,4.862441500027974,0.8609244177738825
0.1962409998689379,3.5153038672038486,1.440568208694458,0.882291487285069,0.20559835646833693,4.406076771872384,0.7944034934043884
0.16638993422190348,3.5576383590698244,0.46253133614857994,0.9389221946398417,0.1083877995610237,2.886931784947713,0.6327036698659261
0.1746581420302391,3.692030429840088,0.5681312850543431,1.5389504475252969,0.12679849937558174,3.5393518720354353,0.6157407121998923
0.25763849914073944,4.0213059186935425,0.9732802361249924,1.618756741285324,0.5237867459654808,6.014899730682373,0.9139949977397919
0.19782808423042297,3.265854756037394,0.8319995701313019,1.8553266823291779,0.305862416823705,4.869516809781392,0.8660261730353037
0.35356199741363525,4.460714101791382,2.044527530670166,1.5519794821739197,0.7861084938049316,7.662802457809448,1.1768694519996643
0.22535416608055434,3.1184377471605935,0.7494421700636545,1.6513318444291751,0.36695124581456184,4.277826905250549,0.8118532498677572
0.1717924028635025,3.9646072387695312,0.5294707894325257,1.2523887872695922,0.16733320355415343,3.119803619384766,0.6267958045005798
0.26433824375271797,3.2013227939605713,0.8228282332420349,1.6302712559700012,0.2633459959179163,3.286040484905243,0.5551172494888306
0.19618449956178666,2.9440590381622314,0.7556319952011108,1.725773000717163,0.26051760017871856,4.5852344036102295,0.8925566077232361
0.1906059980392456,2.9613449573516846,0.5407693286736807,2.876136302947998,0.17121599862972894,2.558907667795817,0.6655120054880778
0.22219308093190193,3.260200341542562,0.7004362468918165,1.5615424265464146,0.31550074741244316,4.235853731632233,0.8069279988606771
0.1861038332184156,3.9718719720840454,1.4390246669451396,0.6314278244972229,0.1663473347822825,4.821157773335774,0.7853008310000101
0.22430208325386047,3.1566380063692727,0.7623530824979147,1.60414008051157,0.35349250212311745,4.238109648227692,0.810010090470314
0.3537205010652542,4.493191480636597,2.0756055116653442,1.506451964378357,0.7804799973964691,7.734504222869873,1.176218032836914
0.18888033429781595,4.0027865171432495,1.5876606504122417,0.6371143261591593,0.17987733334302902,4.846361716588338,0.7901253203550974
0.3280709981918335,4.398549556732178,2.648591995239258,1.8184234499931335,0.49581198394298553,5.981767892837524,0.6849930286407471
0.19512083505590758,3.295084595680237,0.7663881580034891,1.8691130876541138,0.27479658151666325,4.816589176654816,0.859290157755216
0.16896053353945414,3.614516019821167,0.4902345339457194,0.9614336649576823,0.11871659954388937,2.900532118479411,0.6363687316576639
0.17052559852600097,3.9855431079864503,0.523257601261139,1.2497651815414428,0.16113840341567992,3.117215156555176,0.6251392006874085
0.24443319737911223,3.995622658729553,0.9482585966587067,2.7230464100837706,0.4521058052778244,4.6592374563217165,0.8878196895122528
0.1958829281585557,3.5125845670700073,1.4081939203398568,0.8866142119680133,0.20270906974162375,4.402122037751334,0.7932737810271127
0.18991517027219137,3.9857880671819053,1.719094494978587,0.648088663816452,0.18916799873113632,4.88360317548116,0.7928901811440786
0.2326787542551756,3.794386625289917,1.0188375152647495,1.2324660047888756,0.14945987612009048,4.28794327378273,0.6231357529759407
0.19884039908647538,2.8815248250961303,0.7879922032356262,1.808588480949402,0.29572900384664536,4.593805646896362,0.8978323996067047
0.23342337273061275,3.7891268730163574,1.013281237334013,1.2370139956474304,0.1528163766488433,4.279912292957306,0.6238658800721169
0.35241249203681946,4.489905595779419,2.219337582588196,1.4824914932250977,0.7317474782466888,7.729224920272827,1.1714310050010681
0.1970652515689532,3.2819950580596924,0.8241673409938812,1.858026494582494,0.29660974939664203,4.8700942397117615,0.8645867506663004
0.17454024776816368,3.802909016609192,0.8236194849014282,1.6467812657356262,0.188571248203516,3.6336485147476196,0.6243962496519089
0.1972130984067917,2.897446393966675,0.782238906621933,1.7750147938728333,0.28060010224580767,4.586752223968506,0.8953934013843536
0.25696299970149994,4.019475281238556,0.9808447659015656,1.55502450466156,0.5658304989337921,5.942091464996338,0.9095744788646698
0.25688450038433075,4.024763762950897,0.9839285016059875,1.5696144700050354,0.5638784915208817,5.944913983345032,0.9098082482814789
0.23232237808406353,3.7975448071956635,1.0198089927434921,1.2299184948205948,0.14773412514477968,4.289324194192886,0.6227645054459572
0.2305661290884018,3.8289207220077515,0.9990958981215954,1.2048352658748627,0.13811487518250942,4.2574476301670074,0.6207185015082359
0.1656218022108078,4.003329563140869,0.5359024107456207,1.2666900038719178,0.13468780219554902,3.1187618255615233,0.6232527971267701
0.18944366772969565,3.9972060124079385,1.654644509156545,0.6450575093428293,0.184880497554938,4.868924220403035,0.7913179993629456
0.3507940024137497,4.416658163070679,2.1600135564804077,1.5337805151939392,0.6653774976730347,7.405427932739258,1.1624950170516968
0.17281049862504005,3.7654035091400146,0.874324768781662,1.67287877202034,0.18239600211381912,3.621271550655365,0.6229465156793594
0.17105928489140101,3.7810327325548445,0.5499152136700494,1.5125709474086761,0.11437157168984413,3.504734056336539,0.6118555026394981
0.21307733158270517,3.186014731725057,0.735780676205953,1.1155070066452026,0.10077099998792012,3.2340263525644937,0.4279160002867381
0.18779066701730093,3.009462594985962,0.4608113368352254,2.377599318822225,0.16336433092753092,2.5533053080240884,0.6591866612434387
0.1891776646176974,3.999712347984314,1.6222826838493347,0.6413818200429281,0.1824458365639051,4.858474890391032,0.7907430132230123
0.2614099942147732,3.2168272733688354,0.832553006708622,1.4677832275629044,0.2389647513628006,3.2455262541770935,0.5511185079813004
0.1868926684061686,2.9866943359375,0.5287130077679952,2.808199326197306,0.15176633497079214,2.5542173385620117,0.6632260084152222
0.1855946679910024,3.9508806467056274,1.348670482635498,0.6321884989738464,0.16394883394241333,4.8169833819071455,0.7827710012594858
0.22568350036938986,3.095907131830851,0.7453611642122269,1.6499859889348347,0.36979716767867404,4.27644956111908,0.8124224990606308
0.16869493226210278,3.6124674638112384,0.4874834716320038,0.9608407934506734,0.11765093406041463,2.8988244851430256,0.6360308011372884
0.19782842908586776,3.2565905366625105,0.7546564170292446,3.5848901782717024,0.20239071547985077,3.175525290625436,0.6841132811137608
0.19658119976520538,2.9248153448104857,0.7668003976345062,1.7492663979530334,0.26913479864597323,4.58470401763916,0.8942236006259918
0.23987400084733962,4.278041577339172,0.8852918982505799,2.7182001948356627,0.4009642988443375,4.648264288902283,0.8889580011367798
0.22260799879829088,3.2038302421569824,0.7381820927063624,1.5451392432053883,0.33025533457597095,4.20505028963089,0.8088778356711069
0.22233516722917557,3.2169644633928933,0.7248373379309972,1.5548959995309513,0.32336058653891087,4.21831335624059,0.8086296667655309
0.19639989882707595,2.9387733221054075,0.760436600446701,1.7378274917602539,0.26378779858350754,4.586311626434326,0.8934176921844482
0.1975389003753662,2.8931827545166016,0.7822422981262207,1.7820460200309753,0.28331550359725954,4.587990093231201,0.8957912027835846
0.19204056901591166,3.4075569765908376,0.7396594285964966,3.6176796640668596,0.17078485659190587,3.158638988222395,0.6797112907682147
0.23990820199251175,4.287101817131043,0.8801094949245453,2.711930501461029,0.3987012967467308,4.648596787452698,0.8888131976127625
0.19998199865221977,2.885901540517807,0.7001012563705444,1.9569490104913712,0.24472674913704395,3.1386400759220123,0.7996886223554611
0.2305860072374344,2.916836977005005,0.7234969735145569,1.0549160242080688,0.114656001329422,3.27150297164917,0.45931100845336914
0.3273959904909134,4.3835530281066895,2.0849050283432007,1.8514005541801453,0.4556639939546585,6.057687282562256,0.6848905086517334
0.18833133578300476,2.970204989115397,0.5376069943110148,2.8962949911753335,0.15915766855080923,2.5552876790364585,0.6640256643295288
0.23994540125131608,4.173239088058471,0.9162641882896423,2.697116696834564,0.41978620290756224,4.641593265533447,0.8893533051013947
0.1880951647957166,4.007179498672485,1.5278311967849731,0.6311966677506765,0.17429682984948158,4.825272083282471,0.7886416812737783
0.2572217509150505,4.008648753166199,0.9902925044298172,1.623091459274292,0.5286247655749321,6.019444823265076,0.9145540148019791
0.258346751332283,4.050011932849884,0.9488719999790192,1.6069427728652954,0.5157692432403564,6.000760436058044,0.9130499958992004
0.17362875491380692,3.7840347290039062,0.850145235657692,1.6582935154438019,0.1855977475643158,3.6305577158927917,0.6238069981336594
0.20070521427052362,3.454118694577898,1.5912478587457113,0.9001679931368146,0.2315108563218798,4.418349538530622,0.7990230023860931
0.16437459886074066,3.97568941116333,0.5390275895595551,1.273748230934143,0.12857119888067245,3.1138487815856934,0.6224563956260681
0.21591975167393684,3.169015407562256,0.7032669931650162,1.1487925052642822,0.1064397506415844,3.2091607451438904,0.4282330051064491
0.2183307521045208,3.1540805101394653,0.7245257496833801,1.1671610176563263,0.11321600340306759,3.22720205783844,0.42971450090408325
0.1867546687523524,4.002859512964885,1.4923832217852275,0.6318415105342865,0.1691876674691836,4.806873321533203,0.7867823342482249
0.2251069974154234,3.820626735687256,0.8341088555753231,1.143276371061802,0.1180208744481206,4.177386552095413,0.6126526296138763
0.23552100360393524,2.9170310497283936,0.7576119899749756,1.1336530447006226,0.12396399676799774,3.292675018310547,0.46238699555397034
0.17816824838519096,3.799843966960907,0.8140682578086853,1.6466167271137238,0.20684125646948814,3.62030428647995,0.6287792474031448
0.19141257234982081,3.464656489236014,0.7246647136551994,3.6699343068259105,0.16638714394399098,3.1517978736332486,0.678663432598114
0.18761500219504038,3.009618361790975,0.4632473289966583,2.3609463373819985,0.1612133334080378,2.552296002705892,0.6594256560007731
0.1716237153325762,3.7275270223617554,0.555076139313834,1.5298826353890556,0.11560828611254692,3.5067358698163713,0.6127217880317143
0.22557141383488974,3.1034845113754272,0.7468563293417295,1.6512620622913043,0.36922341336806613,4.277356008688609,0.81224358578523
0.19807357021740504,3.2562100206102644,0.7503569977624076,3.5433964048113142,0.2038665690592357,3.1749891894204274,0.6843825663839068
0.19319457241467067,3.357438564300537,0.7500268646648952,3.5988396065575734,0.17751371541193553,3.166104963847569,0.6808234197752816
0.2579305022954941,4.009990215301514,1.0089042633771896,1.5793407261371613,0.5445847362279892,5.973366737365723,0.9121289998292923
0.23018337786197662,3.839724838733673,0.988166481256485,1.197829745709896,0.13595287688076496,4.245223492383957,0.6202583760023117
0.24099930077791215,4.088654112815857,0.9542394042015075,2.6397326827049254,0.4333429023623466,4.646105217933655,0.8878780007362366
0.1723445685846465,3.6949002742767334,0.5601746397359031,1.5403133588177818,0.11804592928716115,3.511313268116542,0.6135315682206836
0.20009899884462357,3.4690897294453213,1.5412037244864873,0.8944869339466095,0.22736814405236924,4.424742903028216,0.7983797873769488
0.2570969983935356,4.012883543968201,0.9780327677726746,1.538666009902954,0.5666797608137131,5.936978697776794,0.9092112481594086
0.26892924681305885,3.2514224648475647,0.8236554712057114,1.7988822162151337,0.2793795019388199,3.2499279975891113,0.5577070042490959
0.19604085705110005,3.514012438910348,1.4248402821166175,0.8846880750996726,0.20392378738948277,4.403664691107614,0.7938067104135241
0.22545425035059452,3.8438644111156464,0.8400718681514263,1.154483638703823,0.11905450001358986,4.177006363868713,0.6133973747491837
